ra_epoch2000,dec_epoch2000,Source,Gmag,parallax,parallax_error,bp_rp,teff_val,a_g_val,e_bp_min_rp_val
35.228188090248,59.3200618074173,459217697131693312,19.403,2.762,0.3626,3.017885,,,
34.909479872602,59.1534332082424,459186498488109696,18.412,2.6089,0.2111,3.053915,,,
35.564555907809,59.1241572900023,459200036224857728,17.781,2.495,0.1406,2.584806,,,
35.3802675635777,59.0989733156925,459194646051808768,15.154,2.5929,0.033,1.624268,4290.22,0.5972,0.299
36.3490152013853,59.2529423535132,459234876999392768,18.717,2.7137,0.2889,2.827196,,,
35.1823824945622,59.2064695589981,459199245951191552,18.511,2.7524,0.1925,2.913178,,,
36.2144297854839,59.2704705895502,459246666693374080,12.977,2.6451,0.0291,1.068535,5041.0,0.445,0.228
35.3204477654917,59.4571261386966,459220239750533120,10.27,2.5967,0.0329,0.536358,7058.78,1.1613,0.6095
35.1300119687303,59.567497737082,459225462435811328,18.604,2.6918,0.2505,2.635122,,,
35.2660222515192,59.2086452910959,459199486469359104,18.934,2.899,0.2725,2.88726,,,
35.3737010471954,59.3207725548751,459206117898072960,11.349,2.6682,0.0328,0.774493,5942.0,,
35.1350039441365,59.4446003794798,459219625581282944,17.188,2.3515,0.093,2.500261,,,
35.3908117648422,59.4148391651839,459208218148147712,15.27,2.4634,0.0414,1.674022,4227.0,0.959,0.422
34.9617293134408,59.2281739507099,459210554610488960,13.802,2.6924,0.021,1.253174,4913.32,0.437,0.2093
35.0706298656342,59.4465462584569,459222236921401728,12.317,2.6929,0.0336,0.934609,5384.67,0.4245,0.203
34.7904178383484,59.1033645781307,459186021750707456,19.757,2.8993,0.4936,2.740511,,,
34.936852565038,59.456815926581,459217529637246592,10.114,3.038,0.2823,0.662761,6522.06,,
34.7566632862134,59.1639760275936,459189247266546176,10.478,2.6632,0.073,0.738967,6200.67,,
35.4652083518109,59.210561007149,459201552359173632,15.351,2.6777,0.0365,1.678237,4219.5,0.423,0.206
35.0870422038026,59.5758562524524,459225432377009792,18.012,2.3936,0.1651,2.594994,,,
34.6197103717604,58.8586023608078,459175438957314944,15.51,2.5836,0.0345,1.747752,4177.1,0.541,0.3085
34.3854169243416,58.9234986462828,459179390327182464,13.773,2.5963,0.0216,1.26402,4806.84,0.6767,0.331
34.889421804367,59.453894208652,459217460917773696,16.029,2.4499,0.0573,1.943732,3826.0,0.8277,0.3457
35.3814513009964,59.2612159915382,459204850890531968,18.781,3.1621,0.2396,2.874205,,,
36.8104687619816,59.2532627756244,459237969375826560,18.877,3.1692,0.3317,2.622034,,,
33.7611764031722,59.0996363518408,506860674137879168,10.689,2.6423,0.0309,0.806301,5853.67,,
32.5744715324699,58.85580284481,506885962906176768,14.727,2.6477,0.0299,1.425814,4727.68,0.265,0.1102
33.5803716699274,58.7784759204548,506848643933335296,19.693,1.762,0.452,0.363678,,,
32.9552498342969,58.8205543152837,506876101661268992,14.934,2.7643,0.0371,1.556,4435.0,0.495,0.258
34.1233008258686,58.9736000990938,506843833561084032,18.365,2.9467,0.2011,2.922197,,,
33.3989833457157,59.009382440542,506856374867069568,18.244,3.0042,0.2322,2.889925,,,
33.8128820480669,59.0455037723631,506859742120073216,19.244,2.6051,0.301,2.969057,,,
33.6369140379304,59.1578286855849,506864178831168000,10.319,2.6145,0.0361,0.613248,6573.62,,
32.7613513079125,58.806362616522,506873490321177472,16.589,2.8139,0.0769,2.251556,3792.33,,
33.6698298396391,58.8066909117326,506837373935047040,19.367,1.8662,0.3539,2.182642,,,
32.7916181860489,59.1006759243593,506895514913197056,13.639,2.6561,0.0211,1.181193,4927.33,0.4655,0.2222
32.5593023625559,58.8226866465114,506884382358240000,11.463,2.6838,0.0358,0.715483,6261.33,0.3215,0.163
33.9524930926022,58.9267170581077,506845040457035776,16.736,2.6397,0.0891,2.356394,3482.0,,
33.2102536896151,59.0834482510542,506904620244894080,13.01,2.623,0.0219,1.06096,5382.06,0.53,0.262
33.5808957525821,59.1148485969497,506862593979622528,10.05,2.529,0.0363,0.617577,6377.25,,
33.5076720848371,58.820985648595,506849747741320832,16.928,2.8777,0.0849,2.366123,3593.04,,
34.0682806846153,59.0301569383696,506847273839941504,14.427,2.6215,0.0273,1.552256,4354.49,1.175,0.5693
32.6674539248519,58.896250450083,506874791686130944,18.398,2.6411,0.1976,2.6779,,,
32.786712828809,59.1223981268823,506895613687964928,19.511,2.8728,0.4442,2.581602,,,
33.7218304427146,59.0541063828963,506859123647112448,19.613,3.1532,0.355,2.634579,,,
34.06010490851,58.8880900596265,506841565821418240,19.913,3.316,0.4515,2.665577,,,
33.1528003106321,59.0932372236742,506903413352529664,18.166,2.8444,0.1872,2.612612,,,
32.4966697643169,58.9680692507798,506887814027105152,19.313,3.1523,0.3623,2.879589,,,
33.075909035435,58.9016448664007,506877544770187904,18.72,2.6784,0.2978,2.880934,,,
33.5548851301411,59.0704196490632,506862078583709056,19.646,2.6545,0.4153,-0.079756,,,
32.6660251205874,58.9030006506837,506874791686145280,17.789,2.4078,0.1414,2.579826,,,
32.648400373702,58.9560295979316,506892766128391040,19.488,2.3151,0.4304,2.811588,,,
32.9091620732085,59.0602045173121,506883317206097280,16.77,2.8042,0.0735,2.221911,4048.95,0.127,0.089
32.5635255948012,58.8771780734487,506886267838700800,19.395,3.0572,0.3295,2.818617,,,
32.4804093836248,59.1424568334868,506898637344958336,19.01,2.5846,0.3561,2.666145,,,
33.9087533961122,58.8562162675126,506844181456308736,10.428,2.6913,0.0454,0.606746,6497.35,0.952,0.4735
33.8795753459872,59.0696684672325,506859643345739264,15.21,2.6096,0.0315,1.767738,3954.0,1.267,0.5935
32.5105784719884,58.9345737562025,506887199856682112,16.732,2.7672,0.0694,2.17354,3610.25,0.338,0.183
33.785421480157,59.1584831831875,506861425748805248,18.265,2.7783,0.1813,2.925318,,,
33.9743412636509,58.8031250087229,506840844266935936,11.06,2.6414,0.0371,0.741175,5984.25,1.215,0.604
33.7412643722465,59.0794579321262,506860639778153216,14.891,2.6477,0.0289,1.596046,4206.0,0.846,0.415
33.4965474312091,58.9386887650955,506855103556682496,19.422,2.2208,0.4349,2.943037,,,
33.760273577869,58.7271324675328,506836038205758080,14.978,2.5803,0.0382,1.55611,4306.45,0.4765,0.228
33.4246209049862,59.0974955804486,506857238164060288,17.194,2.8032,0.1272,2.836199,,,
34.0440413731101,59.0196916366847,506847239480212224,15.257,2.6343,0.0335,1.750403,4124.0,,
33.6721533482186,58.8215269428376,506838924423911680,13.554,2.6023,0.028,1.151438,4918.94,0.403,0.1877
32.8054090829586,58.697992627096,506867954100626688,17.9,2.9422,0.1597,2.616205,,,
33.8515833813431,59.1625795423064,506861292613136000,9.655,2.5633,0.0325,0.765513,5933.0,,
33.6455725609856,59.0762665509475,506862254685864448,17.454,2.5459,0.1102,2.524622,,,
32.2878960554176,58.990705016416,506891421799662464,19.127,2.9552,0.2988,2.889687,,,
33.1216160376826,59.0268955723299,506902760512818048,18.63,2.715,0.2338,2.7579,,,
32.7888681821203,58.7157580863145,506869642030545408,14.206,2.641,0.0264,1.276403,5018.5,0.285,0.139
33.4110456993237,59.0338517529005,506856413522895104,10.802,2.6586,0.039,0.685272,6338.5,,
32.9156565605759,58.7102676467024,506868714317606528,14.471,2.6436,0.0294,1.345354,4879.78,0.203,0.105
32.6831364418307,59.1900884504583,506899741160975232,14.747,2.6455,0.0272,1.484701,4455.24,0.523,0.263
33.9876948588824,58.9982982209611,506846792803632640,17.348,2.5298,0.1001,2.467053,,,
34.0295214914243,58.9939119708023,506847102041278464,11.511,2.6913,0.0323,0.991502,5328.25,,
33.3865281809853,59.093919009757,506904134903516928,18.546,3.1181,0.2387,2.801392,,,
32.5554993998484,59.239073345421,506900802012434176,19.829,1.9888,0.5094,2.579308,,,
33.7333749161941,58.6685132566722,506835419730496000,15.241,2.6242,0.0377,1.895029,3813.75,1.737,0.8563
33.0968858696442,58.8705466828636,506877166813096576,13.058,2.678,0.0212,1.207664,4971.51,,
33.68139455056,59.0088767719119,506858509474430208,17.655,2.6475,0.1215,2.830921,,,
32.1790725509897,58.9542233344327,506889639398114688,14.661,2.7364,0.0277,1.683292,4174.65,1.322,0.65
33.7159597770532,58.6428392867555,506835282291552896,18.535,3.0237,0.236,3.03034,,,
33.726355654365,59.0447652631978,506858956150998272,13.202,2.6679,0.0193,1.123393,4977.0,0.5387,0.2545
33.9697630247019,58.862382406316,506841295245611392,18.034,2.7033,0.1457,2.781721,,,
34.0889592774787,58.8141001675864,506840500669368576,19.001,2.8119,0.2576,2.826811,,,
32.5661184728459,58.7132384103212,506871664954231168,19.126,2.6687,0.3162,2.686514,,,
33.8918550380332,59.0265926211288,506847754876292736,15.222,2.6391,0.0368,1.710095,4180.33,0.99,0.476
32.486981277772,58.9039370247347,506887062417764608,19.288,2.7621,0.3202,2.779738,,,
32.6424192362919,59.1956462965208,506899706795051392,19.102,2.3765,0.2827,2.932701,,,
32.8643306784443,58.6948058348425,506868645598141568,15.219,2.58,0.0361,1.620952,4401.0,,
33.9037856280305,58.8563300796145,506844181463644288,17.154,2.615,0.0912,2.30653,,,
32.4584750853084,58.9327498578922,506887367350437888,18.395,2.5817,0.1769,2.910839,,,
32.8947341714665,58.8268222340108,506876273454286336,16.084,2.7192,0.0811,1.945234,4075.46,0.3302,0.184
33.6756530048849,59.2097129964354,506864797306440192,10.528,2.6279,0.0372,0.752859,5947.25,,
33.7527738575745,59.0931435630619,506860669835674752,19.468,3.0076,0.382,2.761108,,,
32.6523993128574,59.109683918406,506896060368529024,19.385,2.6431,0.391,2.632843,,,
32.8821645193545,58.6535668222976,506866858891769728,10.592,2.7002,0.0373,0.527215,6981.79,0.958,0.451
33.8688646990325,58.9752754630492,506846139968630912,17.341,2.654,0.0905,2.543951,,,
32.584953108632,58.8809708980837,506886096040017152,18.222,2.68,0.1627,2.757238,,,
33.8414015221737,59.1662114777225,506861361332611584,16.266,2.6607,0.0539,2.162687,3582.0,1.321,0.6537
33.8637759110192,59.1588588719558,506861292613137408,16.585,2.6857,0.0635,2.318792,4023.66,,
32.9209069540241,59.0155791976465,506882350829151872,18.956,2.8569,0.3055,2.860788,,,
32.4867019166753,59.2335135908028,506900668873902592,19.223,2.8344,0.3637,2.664127,,,
34.0423548104286,58.9417904051356,506843356829836544,12.795,2.6882,0.0324,1.177754,4876.67,,
32.9347455605387,58.9162314367818,506879980006165120,17.477,2.5706,0.1218,2.479591,,,
32.2949339764521,59.0404980463338,506891872781009664,18.736,2.5987,0.2034,2.746597,,,
34.0043659636427,58.7929495862493,506840779849594880,19.246,2.6293,0.3575,2.624989,,,
34.0359722125784,58.941584142705,506846311767337472,19.351,3.4887,0.3837,2.61195,,,
32.7650784314846,58.999654062392,506881393060810240,17.512,2.7998,0.1292,2.519562,,,
34.144204482208,58.9220697260478,506843150671667456,10.984,2.6768,0.0321,0.821357,5824.0,,
33.5075546930538,59.1903535768726,506863835233776512,12.923,2.6124,0.0273,1.173089,4913.0,0.8157,0.3993
33.5801686920189,59.2649243089036,506865896818059264,15.509,2.6075,0.0398,1.819311,4177.86,1.138,0.559
32.7982972590238,58.973620423733,506881324341355264,13.101,2.6984,0.0196,1.067662,5045.0,0.3147,0.1577
33.2302376869168,58.9206780165518,506854317586227456,17.918,2.6715,0.1356,2.723297,,,
34.0728941451452,58.8659531865881,506841462744230656,19.351,1.9994,0.2935,2.774658,,,
34.0093451699215,58.8144286719995,506840917288531456,13.993,2.5583,0.0254,1.317038,4944.19,0.702,0.344
32.2024275211846,58.8923513461723,506889222776212864,18.679,2.6215,0.2198,2.742443,,,
33.6388319406384,58.7191764444467,506836514941888128,18.716,2.9531,0.2754,2.77235,,,
34.1758264379984,58.9592239188734,506843666067732352,18.843,2.5839,0.2004,2.886927,,,
32.7648679573886,58.9826618448309,506881289981611904,12.978,2.608,0.0311,1.030783,5172.74,0.384,0.19
33.6586912248933,58.9185593247084,506851530142432128,19.063,2.1451,0.3084,3.089031,,,
33.0537160367168,58.9301941102932,506878403763892864,15.699,2.6181,0.047,1.844124,3900.5,0.52,0.269
32.5953019289368,58.8712187411459,506885997265899776,9.959,2.5581,0.0448,0.338956,7863.5,0.572,0.307
33.7894750060194,59.1080854031325,506860742857349888,9.125,2.5992,0.0329,0.674005,6141.0,,
33.9092344746493,59.0915716393612,506860055662585216,9.372,2.6384,0.0327,0.78035,5790.33,,
33.1447778051092,59.1062472296664,506903417654040192,13.489,2.6601,0.0207,1.142293,4971.67,0.3645,0.18
33.5919282370574,58.9479403733804,506852393441055872,11.878,2.6609,0.0313,0.902141,5458.95,0.6377,0.315
33.9819630439935,58.9926250509141,506846758436393984,19.848,3.0601,0.4597,2.670761,,,
33.9238843044847,59.0516917271371,506848265976766592,18.284,2.9642,0.2061,3.063562,,,
33.2752602115184,59.0552499823409,506903756946180352,12.369,2.6499,0.0309,0.953703,5365.75,0.396,0.205
32.4943908357396,57.3793709424725,505152926422212992,19.948,2.2777,0.4965,1.99633,,,
29.950443868546,59.5689014087058,507834149942011264,18.939,2.8653,0.2248,2.867823,,,
29.8255591948273,59.7602208151068,507841472869230592,17.082,2.7134,0.0928,2.110009,,,
30.1091235643429,59.7355619002486,507842812899032448,13.946,2.641,0.0249,1.261244,5050.5,,
30.3833417276327,59.8031222009713,507833157812702464,8.229,2.5863,0.0467,0.374749,7645.0,,
29.9375561109429,59.5239043706885,507833909423626752,19.494,2.2827,0.4176,2.930353,,,
29.8104088229236,59.6919395646954,507838960306387840,18.39,2.8866,0.1668,2.754648,,,
29.4104923572903,59.6284750233365,507861878251666176,19.169,2.7007,0.3329,2.71641,,,
29.964149783113,59.7920146811753,507846901700715136,18.96,2.8084,0.2208,2.787363,,,
29.6938193180803,59.703652668276,507839583083658112,17.348,2.6153,0.0931,2.470934,,,
29.977117394854,59.5613830247524,507834081222500736,18.057,2.7532,0.1415,2.88793,,,
29.2180611748404,59.6560260625282,507864901908718208,18.781,2.9576,0.301,2.69446,,,
30.3757725186016,59.8443187286176,507833565828262912,17.773,2.4524,0.128,2.713671,,,
29.5569551740077,59.671272111721,507863080847896704,19.564,2.197,0.4508,2.681261,,,
29.5098328814379,59.6330963908041,507862531086148480,17.745,2.5848,0.1563,2.569796,,,
29.5998022975595,58.6933317781992,506269824077272704,16.998,2.6574,0.0845,2.296044,3573.0,,
30.2881842891409,58.5135076577199,505507450205238784,13.743,2.6892,0.0212,1.16118,4943.0,0.248,0.121
30.3586262667822,58.3741620276608,505497795119022080,16.357,2.6903,0.0534,2.032253,3780.0,0.4275,0.229
33.0073258130535,60.0509209632149,507513333063222272,18.137,2.3415,0.1677,2.952284,,,
33.1744379221897,60.4196465766206,507543294754990336,12.396,2.5842,0.0362,1.133895,4968.51,1.311,0.633
34.3825512485203,60.6875954315414,507459701814633856,18.993,2.9029,0.2589,,,,
34.1824426722917,60.7838535201863,507464061201250176,19.33,2.2505,0.3212,2.951237,,,
32.7644298779778,60.1310042809526,507526217965200384,18.521,2.6836,0.1809,2.884956,,,
34.8522210960521,60.6180790447318,507467772052891904,19.203,2.1966,0.3179,2.993891,,,
33.3937866358076,60.2238111897468,507537251743139968,16.657,2.5897,0.0639,2.282407,3507.0,,
32.7552454427588,59.9633040759921,507507290050421120,9.998,2.5606,0.0391,0.588152,6595.54,1.3035,0.6558
34.1497327177452,60.4308415541586,507450081088041344,19.925,1.9524,0.5347,2.582882,,,
33.0769520700085,59.9464740509944,507508664439948800,16.848,2.7266,0.3746,2.662701,3559.78,,
32.8827531632292,60.1637639864045,507527970311885312,17.392,2.5173,0.094,2.650276,,,
33.3720097457557,60.1259791101082,507535190158867840,17.775,2.716,0.1411,2.706549,,,
33.1552723556903,59.9392690947411,507508801878903168,12.599,2.7049,0.033,1.181424,4892.18,0.6552,0.3223
32.4531411340302,59.9917842164638,507518594404339840,16.358,2.5783,0.0632,2.169022,3570.5,1.362,0.672
32.9338704065809,59.8314117280853,507502685845586560,18.481,2.9724,0.2188,2.822655,,,
32.7984650658677,59.9809134542072,507507702367267584,7.773,2.6763,0.0396,1.473173,4359.87,0.2613,0.14
33.3640084452621,60.1495019268329,507535430677031040,12.622,2.5937,0.0307,1.192192,4916.5,1.2117,0.5985
33.2852021479195,60.5101615473544,507549891825403392,19.359,1.9404,0.3567,3.049248,,,
32.5494029168025,60.1957002736023,507530444216070016,19.846,2.4727,0.4857,2.808043,,,
32.88192572883,60.0313685574419,507513711020328960,18.042,2.5081,0.1394,2.732422,,,
32.5403358697833,60.0153048580758,507518834922489984,19.053,2.8355,0.2628,2.690725,,,
32.8783220575563,59.8444008740486,507501483251061632,19.291,3.6961,0.364,3.066036,,,
32.7073278683066,60.0040172295754,507519350318564224,16.05,2.703,0.0451,2.008497,4203.67,0.6497,0.311
34.6033675829598,60.612983915175,507469799276767744,18.263,2.7543,0.1655,2.885462,,,
32.6754605271685,60.1023721514091,507520995288019584,18.677,2.5538,0.1963,2.936739,,,
34.6987305255223,60.87347010887,507490964876415360,19.889,3.0671,0.4389,2.744135,,,
32.5394555476714,60.3264120317005,507532334000294272,12.32,2.674,0.0368,1.067686,5035.97,1.013,0.497
32.5669809980096,59.9181339282648,507517185655172736,12.645,2.7198,0.035,1.050897,5110.6,0.71,0.353
32.984122017643,60.1903767628331,507516738978323328,14.835,2.6426,0.0261,1.628606,4601.93,0.7385,0.3367
32.7222830149221,59.8992408388024,507505464685739264,19.284,2.8478,0.3169,2.929789,,,
33.4450399124772,60.248387281146,507537629695092864,19.278,2.193,0.3822,3.161299,,,
33.2533173221928,59.991440416878,507510515567800960,17.933,2.862,0.1356,2.734058,,,
32.8101163281143,60.1272231378909,507526394064840192,14.354,2.5807,0.0212,1.485063,4474.0,,
32.6895569484749,60.0138316880336,507519419038034688,16.498,2.6768,0.069,2.521114,3654.9,,
35.1134325081099,60.7516329254917,507474059885083776,19.897,2.2487,0.4697,2.565569,,,
32.475435048105,60.0891877005351,507523679645553024,16.945,2.6762,0.068,2.332961,3909.61,0.511,0.2617
34.0084963954281,60.4085271704845,507448637979235968,15.422,2.7038,0.0345,1.811945,3930.0,1.133,0.543
32.4412704598453,60.1193875608855,507523954523438464,11.504,2.6111,0.0293,0.884905,5471.6,,
34.0052274664241,60.4044497906976,507448637979236096,17.254,2.7065,0.0987,2.478615,,,
32.8027416151208,60.0732896853863,507514058918803328,10.08,2.704,0.0318,0.537589,6881.2,0.781,0.3932
33.1326594664298,59.8864096957583,507508213464685056,15.983,2.665,0.0516,2.017796,3741.5,,
34.0739575127728,60.4510608162137,507450390325891328,16.799,2.6149,0.0893,2.498911,3463.0,2.411,1.201
32.6692704110439,59.890485033766,507505331545378944,13.447,2.6965,0.0206,1.306176,5030.0,0.9835,0.482
34.0166791908567,60.4298609527431,507451730355711488,13.217,2.6148,0.0182,1.262885,5119.5,0.983,0.5047
32.7272653637992,59.8875722587407,507505468984331136,18.271,3.0954,0.1814,2.839092,,,
33.9192519927072,60.4676629220316,507452791204870016,19.063,2.6505,0.2805,3.152067,,,
33.9063268128755,60.5369378016809,507454616573442560,14.848,2.6125,0.0303,1.628142,4493.23,0.503,0.2453
32.6237339299824,59.8979891331854,507505400264852992,17.852,2.6678,0.1306,2.643211,,,
33.1075736213647,60.0602108479948,507511791176063360,17.387,2.6693,0.1033,2.612478,,,
32.4368015754094,59.9583538650036,507518349586380160,19.44,2.4173,0.2982,2.823662,,,
33.0491116491503,60.0922046668958,507514879251486464,18.363,2.8371,0.1914,2.953613,,,
32.6304604202575,59.9704405109936,507517769766903296,19.534,3.6547,0.6128,1.801836,,,
33.0063629660034,60.0358894703183,507513165565619840,11.981,2.6406,0.0323,1.002113,5329.0,1.072,0.535
32.5113971767892,60.0615379873422,507520621628854144,13.332,2.5791,0.0195,1.288201,4878.62,1.0773,0.54
35.1184777539638,60.7515550657168,507474064186322432,16.372,2.5857,0.0555,2.188077,3643.0,,
32.5569924648314,60.3655489272806,507533948906157952,12.692,2.6341,0.0272,1.108687,5011.0,0.732,0.3722
32.8427148311243,59.8976591145428,507506087459613312,17.599,2.7377,0.1359,2.598513,,,
32.5496484633252,59.9550895677907,507517490593894016,19.538,3.4421,0.3977,2.269472,,,
33.1019887145806,60.0759123586827,507511958673708928,17.937,2.3475,0.1551,3.077852,,,
33.3167446169814,60.3706189708646,507548040700908416,12.091,2.5854,0.0319,1.132698,5041.9,,
32.9984424098444,59.8452794739956,507502097431224320,19.676,2.1117,0.406,2.697474,,,
33.6314097755267,60.39114618304,507545772958139904,16.141,2.6475,0.0511,2.080967,3698.0,1.1843,0.583
33.1241608169358,60.2250640879047,507539480824302720,18.808,2.7436,0.2489,3.03787,,,
33.0803950896886,59.8864630092038,507502582766295808,15.363,2.618,0.0359,1.774479,4118.33,0.9733,0.4755
33.186262988913,60.2505640386042,507539931802727680,18.377,2.8196,0.1733,2.853062,,,
34.2882875584016,60.6427062329541,507459182116861056,19.562,2.8886,0.4066,2.95455,,,
34.8532279166536,60.7360924200214,507471796443608320,19.169,2.6418,0.2801,2.880018,,,
32.7372787177897,59.8269178450455,507504193375260544,18.766,2.6706,0.2361,2.851137,,,
34.3922114320571,60.740952330274,507483375675333888,18.75,2.8618,0.2128,2.899101,,,
34.1678378625631,60.4779792357341,507450660902231936,17.919,2.411,0.1308,2.785692,,,
32.527313459091,60.151359068908,507524431260227072,14.559,2.6571,0.0256,1.505763,4474.0,0.8933,0.442
32.6518326107526,60.0130553155115,507519590836728704,10.909,2.6407,0.0313,0.697135,6291.66,1.4097,0.692
33.2541424568739,60.2214879666599,507536697685483136,18.605,3.0688,0.2548,3.196487,,,
34.6156302667045,60.697260443787,507470731291620864,19.092,2.9488,0.3287,2.990892,,,
32.7192738547479,59.9372805869605,507505881301167104,16.255,2.5369,0.054,2.068555,3982.9,1.102,0.549
34.1629152914826,60.4576660432742,507450454742798592,19.938,2.5109,0.5001,2.712919,,,
32.3462718797039,60.0360871549204,507521858574443904,19.261,2.3468,0.3079,2.375343,,,
33.0442530340604,60.1032037850842,507514986631704704,11.471,2.7879,0.0916,1.155006,5112.58,,
33.1243251853724,60.1361761676096,507515463368020608,19.324,2.1948,0.3294,3.211847,,,
33.7287719538159,60.4184484609877,507546253994631808,17.235,2.7567,0.0906,2.791122,,,
32.9392006801126,59.7635523434686,507500211941050624,19.802,2.8896,0.4858,2.411825,,,
32.273546111798,60.0829057865582,507522953793091200,18.413,2.7064,0.172,2.939322,,,
34.3432714257276,60.672865736019,507459560074887808,18.957,2.9209,0.264,3.28216,,,
32.9447872018904,59.713984310194,507499524749638656,16.209,2.5665,0.0523,2.075189,4076.0,1.1882,0.5825
34.7684496370645,60.5322349319753,507465714769993344,18.5,2.7328,0.2045,3.1061,,,
34.0464551916948,60.6394309082612,507461351082100352,19.225,2.4341,0.3455,2.895136,,,
32.4637386114639,60.1862375513514,507525328908984192,19.773,3.7202,0.536,3.022261,,,
32.9864119521947,60.2120769823578,507516842057528448,14.985,2.6398,0.0274,1.642822,4187.0,,
34.8228908562144,60.5466081774285,507465920928419328,13.904,2.6362,0.0261,1.338457,4953.0,0.7945,0.3852
32.9133794834333,59.718071024631,507499486091041408,17.415,2.728,0.0959,2.584324,,,
32.4989360922914,60.0807038729223,507523606626435584,19.086,2.6122,0.2467,2.852476,,,
32.7734758141548,60.0288442887815,507508114684098816,15.437,2.6811,0.0333,1.75244,4040.0,0.6293,0.3308
34.7855341044943,60.505673966409,507465332510525568,18.928,2.6686,0.2733,3.08143,,,
32.9883494865657,59.7566791320507,507500074505443840,15.567,2.7263,0.0393,1.80459,3930.0,0.5185,0.306
34.7719971452506,60.5771375690821,507466195806317056,14.672,2.5919,0.029,1.542853,4482.0,,
32.9721951756651,59.8433921675867,507502063071412352,13.262,2.679,0.0228,1.245745,5060.6,0.8845,0.4305
33.1874755109886,60.0599396339749,507511653733226880,18.564,2.4626,0.2804,,,,
33.4482385121616,60.5261722559572,507550858199340416,17.766,2.7733,0.1418,2.700766,,,
34.6799453856941,60.6889185759184,507470486473103872,19.806,2.2238,0.4442,2.597828,,,
34.8771869428349,60.8870303683622,507479493024947200,15.36,2.5479,0.0319,1.728074,4109.19,0.7045,0.3482
32.3624137850219,60.0571887038469,507522270896143872,11.538,2.6561,0.0288,0.896917,5486.5,1.1068,0.5573
33.4874615070561,60.2649069934956,507537767139192576,16.855,2.82,0.0728,2.551956,3288.25,,
33.1219027051569,60.3482397525691,507542641920401792,17.924,2.4712,0.133,2.850716,,,
33.1743345108216,60.1579685984145,507536010492898432,19.914,3.3367,0.5252,2.696783,,,
32.6342172263536,60.2878762229471,507532716256637184,13.694,2.6193,0.0208,1.334533,4956.1,0.882,0.433
32.9007371543031,59.9440599813107,507506568492205696,19.309,2.6548,0.3826,2.957537,,,
32.6050059362306,60.2751118146038,507531204428152448,10.905,2.6787,0.032,0.805776,5876.3,,
34.1883778896112,60.6831179949265,507462381866368000,15.539,2.8504,0.1175,,,,
32.8868546301418,59.8293547563257,507501242736529536,13.315,2.6432,0.0237,1.210597,4898.0,0.8417,0.402
32.7073706318519,60.0577918748988,507520140592509440,14.919,2.6433,0.03,1.606615,4332.25,0.864,0.4333
32.5394487981948,60.3249791799339,507532338299505920,10.126,2.6935,0.029,0.646059,6439.34,,
32.6656019611156,60.0787426972983,507520106232760320,8.488,2.6566,0.0347,1.467801,4499.11,0.5143,0.269
34.6151997238524,60.5817719071016,507469696197482112,19.473,3.1586,0.3409,2.779207,,,
31.787124274899,57.6384555991915,505216418915208704,18.342,2.5492,0.1992,2.798164,,,
31.363952970536,57.9349197634645,505243597468954880,19.011,3.069,0.3153,2.904381,,,
31.7235079006618,57.9512798770237,505229926597072256,10.368,2.7049,0.0319,0.413789,7389.77,0.674,0.3433
30.2627473207906,59.2498182681051,507792063564989568,13.039,2.631,0.0203,0.993092,5352.67,0.2313,0.1105
33.3377371635402,61.5536293168253,507760246438800768,19.125,2.6547,0.2915,2.84502,,,
30.4882591260711,59.6584719564814,507826938700106624,13.791,2.7183,0.0199,1.193228,4992.25,0.3025,0.15
30.5337020080838,59.585509772818,507825770462345728,19.45,3.0703,0.3344,2.975929,,,
29.879458116952,59.149716091398,507787768597583488,18.319,2.6847,0.1906,2.736876,,,
30.0190382524021,59.174126935581,507785118593912448,19.457,2.3528,0.3878,2.6024,,,
30.2337999582934,59.2042738376998,507790414289527936,19.155,2.599,0.3074,2.651463,,,
30.3500803891406,59.5545570841509,507820268607651712,19.474,2.6467,0.3502,2.8585,,,
29.708630886989,59.615035023418,507815630043216512,18.402,1.9407,0.4087,2.432018,,,
33.7589742349871,61.5158941588737,507756982263668736,19.768,2.0374,0.4854,,,,
33.7581429033875,61.5157088779513,507756977970821632,19.327,2.7961,0.3864,2.835342,,,
30.0456271078555,59.5017784019909,507822020954049152,18.262,2.9835,0.1502,2.765686,,,
38.1688144997773,58.9949220517467,458995423985559424,18.511,2.6959,0.2329,2.946278,,,
37.1090921353512,58.60832995776,459015872330342400,16.377,2.6564,0.0661,2.036835,4215.7,0.4125,0.228
37.9924563766046,58.6281842915637,458981508290253312,19.742,2.7783,0.4276,2.624527,,,
36.4274868453943,58.8398489749094,458944094839048576,16.177,2.5046,0.0546,2.002412,3717.5,0.6495,0.341
37.5076508062411,58.7014078467676,458976319968978304,17.907,2.5004,0.1485,2.687452,,,
37.503244815472,58.3341319424306,458949867267864448,19.672,3.0001,0.4849,2.442761,,,
37.8260753833294,58.8339426524361,458998653800491008,8.951,2.6957,0.0404,0.432212,7144.26,,
37.2282043817338,58.5150081067373,458967184581721344,15.487,2.6235,0.0453,1.712962,4111.38,0.175,0.088
37.5366276134372,58.6431366673108,458972682139718400,8.646,2.53,0.0399,0.346164,7836.0,,
